enwiki.tsv:48875879	Senotherapeutics	698385870	2016-01-05T20:05:56Z	doi	10.7554/eLife.12997
enwiki.tsv:44984325	Replication crisis	739354503	2016-09-14T05:50:41Z	doi	10.7554/eLife.10825
enwiki.tsv:43757451	Diplogasteridae	650626122	2015-03-09T16:26:18Z	doi	10.7554/eLife.05463
enwiki.tsv:47024578	SBGrid Consortium	727538621	2016-06-29T17:06:32Z	doi	10.7554/eLife.01456
enwiki.tsv:45001808	Hugo J. Bellen	732506291	2016-08-01T12:18:33Z	doi	10.7554/eLife.03558
enwiki.tsv:45001808	Hugo J. Bellen	732498195	2016-08-01T10:58:08Z	doi	10.7554/elife.05338
enwiki.tsv:45001808	Hugo J. Bellen	732498195	2016-08-01T10:58:08Z	doi	10.7554/elife.08469
enwiki.tsv:46789346	Frank Uhlmann	679071775	2015-09-02T08:31:03Z	doi	10.7554/eLife.05565
enwiki.tsv:43335980	Gene drive	617472535	2014-07-18T16:38:01Z	doi	10.7554/eLife.03401
enwiki.tsv:47774240	Homo naledi	779584364	2017-05-09T19:40:54Z	doi	10.7554/eLife.24232
enwiki.tsv:47774240	Homo naledi	779578751	2017-05-09T19:01:30Z	doi	10.7554/eLife.24231
enwiki.tsv:47774240	Homo naledi	780461090	2017-05-15T07:47:45Z	doi	10.7554/eLife.24234
enwiki.tsv:47774240	Homo naledi	680353191	2015-09-10T10:03:34Z	doi	10.7554/eLife.09560
enwiki.tsv:47774240	Homo naledi	680374422	2015-09-10T13:46:08Z	doi	10.7554/eLife.09561
enwiki.tsv:47774240	Homo naledi	680542954	2015-09-11T14:47:55Z	doi	10.7554/eLife.10627
enwiki.tsv:50890026	Direct coupling analysis	737938750	2016-09-05T23:52:13Z	doi	10.7554/eLife.02030
enwiki.tsv:47053052	Raymond E. Goldstein	679071972	2015-09-02T08:33:14Z	doi	10.7554/eLife.02750
enwiki.tsv:47784311	Dawn of Humanity	680678356	2015-09-12T13:27:35Z	doi	10.7554/eLife.09560
enwiki.tsv:51508759	Brilanestrant	737659983	2016-09-04T07:53:23Z	doi	10.7554/eLife.15828
enwiki.tsv:42149365	Multiple Epidermal Growth Factor-like Domains 8	607577669	2014-05-08T03:43:09Z	doi	10.7554/eLife.01160
enwiki.tsv:45650851	Quaranjavirus	699010613	2016-01-09T18:06:08Z	doi	10.7554/elife.05378
enwiki.tsv:42160885	TM6SF2	676615147	2015-08-18T03:11:33Z	doi	10.7554/eLife.05005
enwiki.tsv:45660609	Melainabacteria	730420282	2016-07-18T22:41:51Z	doi	10.7554/eLife.01102
enwiki.tsv:41468418	Evolution of photosynthesis	587815472	2013-12-26T22:50:42Z	doi	10.7554/eLife.00961
enwiki.tsv:48077208	Sci-Hub	827440513	2018-02-24T19:12:37Z	doi	10.7554/eLife.32822
enwiki.tsv:50325165	Parafacial zone	821722162	2018-01-22T06:28:04Z	doi	10.7554/eLife.29055
enwiki.tsv:51287911	Pneumoviridae	754908793	2016-12-15T04:42:01Z	doi	10.7554/eLife.02674
enwiki.tsv:51287911	Pneumoviridae	754908793	2016-12-15T04:42:01Z	doi	10.7554/eLife.12627
enwiki.tsv:46382490	BET inhibitor	755339566	2016-12-17T12:25:32Z	doi	10.7554/elife.04640
enwiki.tsv:49989377	Computational Biology Department	712568751	2016-03-29T21:24:02Z	doi	10.7554/eLife.10047
enwiki.tsv:43587266	Micoletzkya	646976611	2015-02-13T17:20:26Z	doi	10.7554/eLife.05463
enwiki.tsv:49995732	Neocentromere	734118336	2016-08-12T07:56:10Z	doi	10.7554/elife.02025
enwiki.tsv:51299711	Elen Feuerriegel	797817708	2017-08-29T10:11:27Z	doi	10.7554/eLife.24232
enwiki.tsv:51299711	Elen Feuerriegel	797817708	2017-08-29T10:11:27Z	doi	10.7554/eLife.09560
enwiki.tsv:53727010	PiggyBac Transposable Element Derived 5	774586081	2017-04-09T12:57:52Z	doi	10.7554/eLife.10565
enwiki.tsv:54926582	Angus Silver	795851871	2017-08-16T21:43:53Z	doi	10.7554/eLife.15133
enwiki.tsv:53375344	Plant arithmetic	768465659	2017-03-03T23:36:35Z	doi	10.7554/eLife.00669
enwiki.tsv:53735096	Naoshige Uchida	790524237	2017-07-14T08:41:41Z	doi	10.7554/eLife.06346
enwiki.tsv:50981211	Epistasis	728503010	2016-07-05T20:59:00Z	doi	10.7554/eLife.00631
enwiki.tsv:54962363	Ginés Morata	796845652	2017-08-23T11:38:10Z	doi	10.7554/eLife.01388
enwiki.tsv:54962363	Ginés Morata	796845652	2017-08-23T11:38:10Z	doi	10.7554/eLife.01831
enwiki.tsv:48768217	2015–16 Zika virus epidemic	702437399	2016-01-30T16:13:44Z	doi	10.7554/eLife.08347
enwiki.tsv:55844896	Chromosphaera perkinsii	811272313	2017-11-20T15:57:17Z	doi	10.7554/eLife.26036
enwiki.tsv:55856763	Rhiju Das (biochemist)	811498883	2017-11-22T01:01:03Z	doi	10.7554/eLife.07600
enwiki.tsv:43792556	2015 in paleontology	680397499	2015-09-10T16:46:41Z	doi	10.7554/eLife.09560
enwiki.tsv:43792556	2015 in paleontology	779586533	2017-05-09T19:56:43Z	doi	10.7554/eLife.24231
enwiki.tsv:53782903	Pseudokinase	788970263	2017-07-04T15:13:11Z	doi	10.7554/eLife.06120
enwiki.tsv:53782903	Pseudokinase	788968179	2017-07-04T14:58:46Z	doi	10.7554/eLife.23990
enwiki.tsv:55878234	Benita Katzenellenbogen	816055034	2017-12-18T23:31:38Z	doi	10.7554/eLife.12792
enwiki.tsv:55510276	Mary B. Kennedy	812219684	2017-11-26T18:21:38Z	doi	10.7554/eLife.16813
enwiki.tsv:55045960	Yoda1	797453730	2017-08-27T04:23:10Z	doi	10.7554/eLife.07370
enwiki.tsv:55045960	Yoda1	797453110	2017-08-27T04:15:19Z	doi	10.7554/eLife.07369
enwiki.tsv:52693565	2017 in science	783148385	2017-05-31T12:10:37Z	doi	10.7554/eLife.24231
enwiki.tsv:48456770	2016 in arthropod paleontology	704279525	2016-02-10T17:26:12Z	doi	10.7554/eLife.12129
enwiki.tsv:48786390	Hugh Pelham	694690970	2015-12-10T22:14:33Z	doi	10.7554/eLife.00856
enwiki.tsv:51758582	Cell division orientation	741328622	2016-09-26T20:14:52Z	doi	10.7554/eLife.08519
enwiki.tsv:52042741	Raghavan Varadarajan	745180570	2016-10-19T18:38:41Z	doi	10.7554/eLife.09532
enwiki.tsv:55574265	Ichthyophonus hoferi	806075283	2017-10-19T14:39:56Z	doi	10.7554/eLife.26036
enwiki.tsv:54151525	Muniscins	782414030	2017-05-26T19:05:42Z	doi	10.7554/eLife.02866
enwiki.tsv:54151525	Muniscins	782414030	2017-05-26T19:05:42Z	doi	10.7554/eLife.04137
enwiki.tsv:37138	Arabidopsis thaliana	776433628	2017-04-21T00:00:43Z	doi	10.7554/eLife.06100
enwiki.tsv:37138	Arabidopsis thaliana	768467708	2017-03-03T23:54:41Z	doi	10.7554/eLife.00669
enwiki.tsv:53515724	History of research on Arabidopsis thaliana	809585696	2017-11-10T02:19:34Z	doi	10.7554/eLife.06100
enwiki.tsv:56034644	Marina Elliott	815630306	2017-12-16T01:14:17Z	doi	10.7554/eLife.24234
enwiki.tsv:55641318	Microlissencephaly	809162609	2017-11-07T14:11:30Z	doi	10.7554/eLife.03297
enwiki.tsv:48827290	CAF-1	744565493	2016-10-16T02:14:10Z	doi	10.7554/eLife.18023
enwiki.tsv:48827290	CAF-1	801290148	2017-09-18T20:29:58Z	doi	10.7554/elife.23474
enwiki.tsv:49767184	ArsB and ArsAB transporters	709904928	2016-03-13T20:31:34Z	doi	10.7554/eLife.04543
enwiki.tsv:55666929	NuGEN Technologies	808513143	2017-11-03T09:08:21Z	doi	10.7554/eLife.26575
enwiki.tsv:56124088	YTHDF2	816873351	2017-12-24T08:25:15Z	doi	10.7554/eLife.15528
enwiki.tsv:50774863	Science on the Verge	724654034	2016-06-10T16:38:50Z	doi	10.7554/eLife.10825)
enwiki.tsv:53947574	2017 in mammal paleontology	779547148	2017-05-09T15:19:33Z	doi	10.7554/eLife.24232
enwiki.tsv:53947574	2017 in mammal paleontology	784232830	2017-06-07T05:17:06Z	doi	10.7554/eLife.25413.001
enwiki.tsv:53947574	2017 in mammal paleontology	812740583	2017-11-29T16:10:36Z	doi	10.7554/eLife.29944
enwiki.tsv:53947574	2017 in mammal paleontology	779543626	2017-05-09T14:53:03Z	doi	10.7554/eLife.24231
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7554/eLife.19568
enwiki.tsv:53151252	Large tumor antigen	766670672	2017-02-21T13:39:28Z	doi	10.7554/eLife.18129
enwiki.tsv:56162817	CREB3L1	817623054	2017-12-29T15:19:06Z	doi	10.7554/eLife.00090
enwiki.tsv:53954652	Duncan Odom	778608367	2017-05-04T04:59:16Z	doi	10.7554/eLife.20235
enwiki.tsv:51162073	Microbiomes of the built environment	735417731	2016-08-20T15:49:43Z	doi	10.7554/eLife.04634
enwiki.tsv:72710	Conceptual metaphor	581165658	2013-11-11T10:35:13Z	doi	10.7554/eLife.00932
enwiki.tsv:50549990	Postdoctoral researcher unionization	720415455	2016-05-15T19:14:40Z	doi	10.7554/eLife.05614
enwiki.tsv:53261162	Creolimax	766687168	2017-02-21T15:40:51Z	doi	10.7554/eLife.08904
enwiki.tsv:53261475	Creolimax fragrantissima	810885889	2017-11-18T02:32:04Z	doi	10.7554/eLife.08904
enwiki.tsv:52873758	Polysome Profiling	764051747	2017-02-06T20:00:13Z	doi	10.7554/eLife.10921
enwiki.tsv:52166886	Upinder Singh Bhalla	747397028	2016-11-02T04:19:59Z	doi	10.7554/eLife.01982
enwiki.tsv:49131671	2016 in fish paleontology	716158531	2016-04-20T07:35:21Z	doi	10.7554/eLife.14698
enwiki.tsv:52206193	2017 in paleontology	791186440	2017-07-18T17:44:24Z	doi	10.7554/eLife.28589
enwiki.tsv:82804	Convergent evolution	575294041	2013-10-01T14:26:04Z	doi	10.7554/eLife.00961
enwiki.tsv:82804	Convergent evolution	815485969	2017-12-15T03:21:33Z	doi	10.7554/eLife.25884
enwiki.tsv:197112	Bumblebee	816766262	2017-12-23T14:44:06Z	doi	10.7554/eLife.31262
enwiki.tsv:178220	ATP synthase	786115471	2017-06-17T10:41:51Z	doi	10.7554/eLife.10180
enwiki.tsv:89796	Mitochondrial DNA	706122445	2016-02-21T16:11:42Z	doi	10.7554/eLife.07464
enwiki.tsv:172644	Handedness	770116975	2017-03-13T14:44:13Z	doi	10.7554/eLife.22784
enwiki.tsv:173204	Drosophila melanogaster	791406136	2017-07-20T02:04:44Z	doi	10.7554/eLife.06793
enwiki.tsv:43617	Shark	593049817	2014-01-30T01:51:52Z	doi	10.7554/eLife.00590
enwiki.tsv:211955	Natural killer cell	795023175	2017-08-11T14:29:52Z	doi	10.7554/elife.01659
enwiki.tsv:46675	Xylem	740077021	2016-09-18T22:55:02Z	doi	10.7554/eLife.15341
enwiki.tsv:165450	Phytophthora infestans	611834974	2014-06-06T15:41:07Z	doi	10.7554/eLife.00731
enwiki.tsv:165450	Phytophthora infestans	556303226	2013-05-22T18:14:46Z	doi	10.7554/elife.00731
enwiki.tsv:169493	Petal	810667925	2017-11-16T18:13:31Z	doi	10.7554/eLife.07641.001
enwiki.tsv:169493	Petal	810667925	2017-11-16T18:13:31Z	doi	10.7554/elife.07641.001
enwiki.tsv:146539	Senescence	703379093	2016-02-05T04:21:17Z	doi	10.7554/eLife.12997
enwiki.tsv:205624	Horizontal gene transfer	729666579	2016-07-13T19:25:26Z	doi	10.7554/eLife.02365
enwiki.tsv:214294	Hepatitis D	623563820	2014-08-31T11:19:18Z	doi	10.7554/eLife.00049
enwiki.tsv:156964	MicroRNA	676625686	2015-08-18T05:02:53Z	doi	10.7554/eLife.05005
enwiki.tsv:436414	Lectin	792738100	2017-07-28T10:22:52Z	doi	10.7554/eLife.22926
enwiki.tsv:320467	University of the Witwatersrand	721651515	2016-05-23T07:05:31Z	doi	10.7554/eLife.09560
enwiki.tsv:449429	Hepadnaviridae	673578570	2015-07-29T03:53:46Z	doi	10.7554/eLife.00049
enwiki.tsv:609812	Dynein	695099669	2015-12-13T19:50:17Z	doi	10.7554/eLife.03351
enwiki.tsv:639660	Olfactory receptor neuron	671489068	2015-07-15T01:18:51Z	doi	10.7554/eLife.08127
enwiki.tsv:639660	Olfactory receptor neuron	671489068	2015-07-15T01:18:51Z	doi	10.7554/eLife.07865
enwiki.tsv:488341	Homo	810482257	2017-11-15T14:55:55Z	doi	10.7554/eLife.24231
enwiki.tsv:488341	Homo	810482545	2017-11-15T14:58:16Z	doi	10.7554/eLife.24234
enwiki.tsv:366112	Chikungunya	676364503	2015-08-16T14:20:51Z	doi	10.7554/eLife.00435
enwiki.tsv:377245	Red imported fire ant	735200237	2016-08-19T05:45:45Z	doi	10.7554/eLife.12721
enwiki.tsv:670856	Abscisic acid	703879965	2016-02-08T05:26:00Z	doi	10.7554/eLife.01739
enwiki.tsv:670856	Abscisic acid	703879965	2016-02-08T05:26:00Z	doi	10.7554/eLife.01741
enwiki.tsv:315620	Brown adipose tissue	735314832	2016-08-19T22:22:25Z	doi	10.7554/eLife.00065
enwiki.tsv:505422	Ribonuclease H	768301534	2017-03-03T00:05:52Z	doi	10.7554/eLife.20533
enwiki.tsv:420624	Ecdysone	782426940	2017-05-26T20:46:54Z	doi	10.7554/eLife.26287
enwiki.tsv:378912	Potassium in biology	698321725	2016-01-05T11:03:43Z	doi	10.7554/eLife.00184
enwiki.tsv:553317	Nucleus accumbens	821399679	2018-01-20T06:45:08Z	doi	10.7554/eLife.29055
enwiki.tsv:492012	C4 carbon fixation	575269913	2013-10-01T10:25:59Z	doi	10.7554/eLife.00961
enwiki.tsv:507325	Alpha-synuclein	699365634	2016-01-11T22:03:28Z	doi	10.7554/eLife.00592
enwiki.tsv:325877	Phantom limb	713031992	2016-04-01T14:31:21Z	doi	10.7554/eLife.01273
enwiki.tsv:467899	Systems biology	754800692	2016-12-14T16:04:49Z	doi	10.7554/eLife.04640
enwiki.tsv:648759	Mustang	817881100	2017-12-31T03:18:26Z	doi	10.7554/eLife.29944
enwiki.tsv:1209057	Wnt signaling pathway	805892537	2017-10-18T08:55:20Z	doi	10.7554/elife.20882
enwiki.tsv:752817	Laetoli	764109901	2017-02-07T03:50:25Z	doi	10.7554/eLife.19568
enwiki.tsv:801776	Retinal ganglion cell	708725066	2016-03-07T06:25:28Z	doi	10.7554/eLife.02671
enwiki.tsv:1506351	Magnetoreception	681865266	2015-09-20T01:45:26Z	doi	10.7554/eLife.07493
enwiki.tsv:1568950	Randy Schekman	555800410	2013-05-19T15:28:01Z	doi	10.7554/eLife.00855
enwiki.tsv:1075046	Interactome	676091840	2015-08-14T16:47:44Z	doi	10.7554/eLife.03430
enwiki.tsv:1011474	Potassium channel	656700116	2015-04-16T02:57:21Z	doi	10.7554/eLife.00184
enwiki.tsv:1168582	Charles W. Woodworth	729860177	2016-07-15T02:09:45Z	doi	10.7554/eLife.06793
enwiki.tsv:1398039	Heteroplasmy	706122700	2016-02-21T16:13:37Z	doi	10.7554/eLife.07464
enwiki.tsv:740746	Adult neurogenesis	804516410	2017-10-09T14:54:08Z	doi	10.7554/eLife.13998
enwiki.tsv:1100216	Sphingolipid	758358481	2017-01-04T23:32:22Z	doi	10.7554/eLife.16043
enwiki.tsv:1100216	Sphingolipid	758358481	2017-01-04T23:32:22Z	doi	10.7554/eLife.20732
enwiki.tsv:1224360	Sulfasalazine	736132616	2016-08-25T11:29:10Z	doi	10.7554/eLife.02523
enwiki.tsv:1409767	High-intensity interval training	801010487	2017-09-17T03:32:30Z	doi	10.7554/eLife.25062
enwiki.tsv:1416251	African elephant	794934216	2017-08-10T23:05:46Z	doi	10.7554/eLife.25413
enwiki.tsv:1717267	Marc Meyer	758073960	2017-01-03T09:18:09Z	doi	10.7554/eLife.09560
enwiki.tsv:905957	Human height	731580591	2016-07-26T07:39:12Z	doi	10.7554/eLife.13410
enwiki.tsv:2161878	Protein–protein interaction	695831016	2015-12-18T22:55:35Z	doi	10.7554/eLife.05464
enwiki.tsv:1531615	Combination therapy	608947823	2014-05-17T11:26:23Z	doi	10.7554/eLife.00747
enwiki.tsv:1531615	Combination therapy	822672665	2018-01-27T20:47:41Z	doi	10.7554/elife.04640
enwiki.tsv:2131151	Ultradian rhythm	705305441	2016-02-16T18:57:07Z	doi	10.7554/eLife.05105
enwiki.tsv:1836020	Laser ablation	692739146	2015-11-27T23:46:51Z	doi	10.7554/eLife.02730
enwiki.tsv:2198661	Trypanosoma brucei	702289196	2016-01-29T17:25:51Z	doi	10.7554/eLife.11473
enwiki.tsv:1643827	Mitogen	782630559	2017-05-28T04:50:51Z	doi	10.7554/eLife.05871
enwiki.tsv:2235991	Cryogenic transmission electron microscopy	709779837	2016-03-13T01:24:47Z	doi	10.7554/eLife.06380
enwiki.tsv:2235991	Cryogenic transmission electron microscopy	701132732	2016-01-22T18:01:56Z	doi	10.7554/elife.03678
enwiki.tsv:2253282	Oligodendrocyte progenitor cell	678170441	2015-08-27T19:51:14Z	doi	10.7554/eLife.06953
eowiki.tsv:211747	Flaro	5923859	2016-04-15T07:51:49Z	doi	10.7554/eLife.07865
eowiki.tsv:534075	Homo naledi	5916995	2016-04-03T17:47:48Z	doi	10.7554/eLife.09560
eowiki.tsv:564695	Magnetosensivo	5978351	2016-08-02T06:52:51Z	doi	10.7554/eLife.07493
eswiki.tsv:4214212	Virus del Zika	88671141	2016-01-24T18:58:03Z	doi	10.7554/eLife.08347
eswiki.tsv:7775245	Crisis de replicación	105549384	2018-02-12T20:57:26Z	doi	10.7554/eLife.10825
eswiki.tsv:7436357	Genética dirigida	95033970	2016-11-16T11:17:01Z	doi	10.7554/eLife.03401
eswiki.tsv:7436481	Cas9	98693205	2017-04-28T00:27:18Z	doi	10.7554/eLife.03401
eswiki.tsv:6623683	Defensas vegetales contra la herbivoría	84639960	2015-08-24T18:18:52Z	doi	10.7554/eLife.00007
eswiki.tsv:6627107	CRISPR	82019976	2015-04-25T04:33:19Z	doi	10.7554/eLife.03401
eswiki.tsv:7019102	Homo naledi	85037009	2015-09-10T20:24:04Z	doi	10.7554/eLife.09560
eswiki.tsv:7019102	Homo naledi	85048660	2015-09-11T11:36:43Z	doi	10.7554/eLife.09561
eswiki.tsv:7021205	Cueva Rising Star	88361942	2016-01-11T01:30:59Z	doi	10.7554/eLife.09561
eswiki.tsv:7021205	Cueva Rising Star	88361942	2016-01-11T01:30:59Z	doi	10.7554/eLife.09560
eswiki.tsv:7558206	Interacción de gen no alélico	102005747	2017-09-19T16:40:23Z	doi	10.7554/eLife.00631
eswiki.tsv:7602969	Experimento a largo plazo de la evolución de E. Coli	99514010	2017-05-31T08:43:03Z	doi	10.7554/eLife.05826
eswiki.tsv:7602969	Experimento a largo plazo de la evolución de E. Coli	99514010	2017-05-31T08:43:03Z	doi	10.7554/eLife.09696
eswiki.tsv:12195	Escherichia coli	91446737	2016-06-02T13:38:40Z	doi	10.7554/eLife.05826
etwiki.tsv:1031	Rott	4313456	2015-11-22T09:34:35Z	doi	10.7554/eLife.01385
etwiki.tsv:119754	Malaaria	4181638	2015-04-28T15:37:16Z	doi	10.7554/eLife.03925
etwiki.tsv:417314	RNA polümeraas	4287465	2015-10-17T20:30:42Z	doi	10.7554/eLife.08504
etwiki.tsv:447788	Šaperonid	4504961	2016-10-25T20:37:56Z	doi	10.7554/eLife.03496
etwiki.tsv:448314	80S ribosoom	4509528	2016-10-31T21:21:05Z	doi	10.7554/elife.03678
euwiki.tsv:597443	Homo naledi	5412303	2016-03-16T14:40:19Z	doi	10.7554/eLife.09560
euwiki.tsv:740331	Gizakiaren Seaska	6092746	2018-01-04T10:00:06Z	doi	10.7554/eLife.09561
euwiki.tsv:740331	Gizakiaren Seaska	6092746	2018-01-04T10:00:06Z	doi	10.7554/eLife.09560
fawiki.tsv:2075966	رندی شکمن	11103047	2013-10-07T19:21:17Z	doi	10.7554/eLife.00855
fawiki.tsv:3457183	انسان نالدی	16041725	2015-10-07T06:39:06Z	doi	10.7554/eLife.09560
fiwiki.tsv:1417217	Kryoelektronimikroskopia	16895832	2017-11-13T13:54:15Z	doi	10.7554/eLife.03678
frwiki.tsv:572907	Gaucherie	134839547	2017-02-24T12:46:01Z	doi	10.7554/eLife.22784
frwiki.tsv:89009	Cyanobacteria	136104031	2017-04-04T14:23:27Z	doi	10.7554/eLife.01102
frwiki.tsv:195639	Stomatopoda	141294609	2017-10-07T08:18:27Z	doi	10.7554/eLife.29889
frwiki.tsv:56842	Homéotherme	140651160	2017-09-14T07:19:57Z	doi	10.7554/eLife.28589
frwiki.tsv:514464	Taille (anthropométrie)	135032256	2017-03-02T16:34:35Z	doi	10.7554/eLife.13410
frwiki.tsv:1580882	Homo	137198863	2017-05-09T20:18:30Z	doi	10.7554/eLife.24231
frwiki.tsv:437752	Paguroidea	141294846	2017-10-07T08:30:09Z	doi	10.7554/eLife.29889
frwiki.tsv:61291	Pollution lumineuse	133204465	2017-01-01T16:48:25Z	doi	10.7554/eLife.09991
frwiki.tsv:1800798	Histoire de l'agriculture	140108938	2017-08-27T16:04:59Z	doi	10.7554/elife.10005.001
frwiki.tsv:10939347	Éphrine	138475666	2017-06-26T08:31:08Z	doi	10.7554/eLife.16000
frwiki.tsv:3094789	Virus de l'hépatite B	120309410	2015-11-08T22:59:07Z	doi	10.7554/eLife.00049
frwiki.tsv:11451805	Substances volatiles des feuilles	144925301	2018-01-27T19:36:34Z	doi	10.7554/eLife.00421
frwiki.tsv:11461196	Creolimax fragrantissima	145051451	2018-01-31T15:25:32Z	doi	10.7554/eLife.08904
frwiki.tsv:11512416	Ichthyophonus hoferi	145751120	2018-02-22T21:10:27Z	doi	10.7554/eLife.26036
frwiki.tsv:10200749	Sensibilité des plantes	144834494	2018-01-25T02:12:38Z	doi	10.7554/eLife.00007
frwiki.tsv:10710547	Forçage génétique	135658862	2017-03-22T12:50:48Z	doi	10.7554/eLife.03401
frwiki.tsv:9404740	Homo naledi	118519287	2015-09-10T12:29:07Z	doi	10.7554/eLife.09560
frwiki.tsv:9404740	Homo naledi	137214602	2017-05-10T13:45:47Z	doi	10.7554/eLife.24232
frwiki.tsv:10429996	Xiaowei Zhuang	132143499	2016-11-25T18:26:37Z	doi	10.7554/eLife.04581
frwiki.tsv:7693977	Fixation du carbone en C4	100402721	2014-01-19T16:25:28Z	doi	10.7554/eLife.00961
frwiki.tsv:7222674	Défense des plantes contre les herbivores	94540632	2013-06-29T18:46:56Z	doi	10.7554/eLife.00007
frwiki.tsv:9171095	Grottes de Rising Star	118567923	2015-09-12T07:48:19Z	doi	10.7554/eLife.09561
frwiki.tsv:9171095	Grottes de Rising Star	137214478	2017-05-10T13:41:35Z	doi	10.7554/eLife.24232
frwiki.tsv:7526212	Liste de fossiles d'hominidés	137198579	2017-05-09T20:09:50Z	doi	10.7554/eLife.24231
frwiki.tsv:8117117	Maladie à virus Ebola	113969207	2015-04-18T09:51:14Z	doi	10.7554/eLife.04395
frwiki.tsv:9990219	Épidémiologie évolutive	125950746	2016-05-07T11:27:16Z	doi	10.7554/eLife.01914
frwiki.tsv:8618693	Cas9	110333027	2014-12-28T23:12:22Z	doi	10.7554/eLife.03401
frwiki.tsv:7343116	Guide de nectar	145687710	2018-02-20T17:41:16Z	doi	10.7554/eLife.31262.001
glwiki.tsv:330842	Virus de Zika	3967132	2016-06-30T11:07:54Z	doi	10.7554/eLife.08347
glwiki.tsv:348644	Fixación do carbono C4	4018641	2016-08-30T22:05:31Z	doi	10.7554/eLife.00961
glwiki.tsv:352313	Senescencia	4514649	2017-10-03T02:51:20Z	doi	10.7554/eLife.12997
hiwiki.tsv:536017	रैंडी शेकमैन	2220012	2013-10-08T20:51:18Z	doi	10.7554/eLife.00855
huwiki.tsv:1411600	Homo naledi	17919095	2016-09-08T19:53:10Z	doi	10.7554/eLife.09561
hywiki.tsv:771037	Կոնցեպտուալ փոխաբերություն	5163752	2017-06-08T18:04:49Z	doi	10.7554/eLife.00932
hywiki.tsv:854603	Ֆանտոմ վերջույթ	5590148	2018-01-12T08:13:06Z	doi	10.7554/eLife.01273
idwiki.tsv:1899835	Wabah virus Zika (2015–sekarang)	10887868	2016-02-07T09:46:59Z	doi	10.7554/eLife.08347
idwiki.tsv:2353562	Cas9	12715955	2017-03-26T22:49:36Z	doi	10.7554/eLife.03401
idwiki.tsv:2518219	Aritmetika tumbuhan	13513976	2018-01-09T09:10:22Z	doi	10.7554/eLife.00669
itwiki.tsv:1101638	Evoluzione umana	75167524	2015-09-14T14:05:54Z	doi	10.7554/eLife.09560
itwiki.tsv:2415032	Hominina	75474289	2015-10-01T18:01:08Z	doi	10.7554/eLife.09560
itwiki.tsv:2808829	Homo	75474495	2015-10-01T18:16:47Z	doi	10.7554/eLife.09560
itwiki.tsv:6561186	Microscopia crioelettronica	91771525	2017-10-04T17:00:01Z	doi	10.7554/eLife.03678
itwiki.tsv:6561186	Microscopia crioelettronica	91773545	2017-10-04T18:56:29Z	doi	10.7554/elife.06380
itwiki.tsv:3991922	Canale del potassio	88208377	2017-06-01T18:11:05Z	doi	10.7554/eLife.00184
jawiki.tsv:2862578	ランディ・シェクマン	49425090	2013-10-15T06:10:41Z	doi	10.7554/eLife.00855
jawiki.tsv:3543884	低温電子顕微鏡法	66509343	2017-12-04T02:34:05Z	doi	10.7554/elife.03678
jawiki.tsv:3543884	低温電子顕微鏡法	66509343	2017-12-04T02:34:05Z	doi	10.7554/eLife.06380
jawiki.tsv:3283834	ホモ・ナレディ	61376913	2016-10-02T15:31:41Z	doi	10.7554/eLife.09561
jawiki.tsv:3283834	ホモ・ナレディ	61376913	2016-10-02T15:31:41Z	doi	10.7554/eLife.10627
jawiki.tsv:3283834	ホモ・ナレディ	61376913	2016-10-02T15:31:41Z	doi	10.7554/eLife.09560
jawiki.tsv:3284752	人類の夜明け	61376843	2016-10-02T15:26:09Z	doi	10.7554/eLife.09560
jawiki.tsv:3721295	ソルターゼ	66754561	2017-12-26T15:54:50Z	doi	10.7554/eLife.01279
jawiki.tsv:3356812	ジカ熱	59025620	2016-03-20T10:23:46Z	doi	10.7554/eLife.08347
jawiki.tsv:3498731	再現性の危機	61437566	2016-10-07T15:49:15Z	doi	10.7554/eLife.10825
jawiki.tsv:3502767	遺伝子ドライブ	61548613	2016-10-16T04:21:07Z	doi	10.7554/eLife.03401
kawiki.tsv:342882	Homo naledi	3120737	2016-07-22T18:41:17Z	doi	10.7554/eLife.10627
knwiki.tsv:76227	ಹೋಮೋ ನಲೇದಿ	701990	2016-08-20T03:41:27Z	doi	10.7554/eLife.09561
knwiki.tsv:76227	ಹೋಮೋ ನಲೇದಿ	701990	2016-08-20T03:41:27Z	doi	10.7554/eLife.10627
knwiki.tsv:76227	ಹೋಮೋ ನಲೇದಿ	701990	2016-08-20T03:41:27Z	doi	10.7554/eLife.09560
kowiki.tsv:1432615	지카바이러스	15677776	2016-01-25T22:58:33Z	doi	10.7554/eLife.08347
kowiki.tsv:1602559	광유전학	17430796	2016-10-18T13:08:51Z	doi	10.7554/eLife.10482
kowiki.tsv:1604406	알파-시누클레인	17034672	2016-08-03T22:52:11Z	doi	10.7554/eLife.00592
lawiki.tsv:267888	Platynereis dumerilii	3277209	2017-06-17T00:05:52Z	doi	10.7554/eLife.02730
mlwiki.tsv:319006	ഹോമോ നഹ് ലെയ്ദി	2227482	2015-09-12T18:01:43Z	doi	10.7554/eLife.09561
mlwiki.tsv:319006	ഹോമോ നഹ് ലെയ്ദി	2227159	2015-09-11T13:30:09Z	doi	10.7554/eLife.09560
