langfile:page_id	page_title	rev_id	timestamp	type	id
enwiki.tsv:42761289	Leinkupal	655744476	2015-04-09T22:11:01Z	doi	10.7717/peerj.857
enwiki.tsv:39150129	Lev R. Ginzburg	677812896	2015-08-25T17:50:05Z	doi	10.7717/peerj.1180
enwiki.tsv:37799168	Paleontology in Oregon	778038449	2017-04-30T20:02:27Z	doi	10.7717/peerj.2181
enwiki.tsv:39152786	Pterois	795946497	2017-08-17T14:24:40Z	doi	10.7717/peerj.3683
enwiki.tsv:47918018	Pseudorhabdosynochus sulamericanus	734730998	2016-08-16T10:01:41Z	doi	10.7717/peerj.2233
enwiki.tsv:44426772	Eomysticetidae	680399480	2015-09-10T17:01:09Z	doi	10.7717/peerj.1129
enwiki.tsv:38963854	Cichlidogyrus	701738742	2016-01-26T08:18:08Z	doi	10.7717/peerj.1629
enwiki.tsv:43959571	Mega journal	631822421	2014-10-31T00:04:30Z	doi	10.7717/peerj.365
enwiki.tsv:43959571	Mega journal	714266894	2016-04-08T17:52:41Z	doi	10.7717/peerj.981
enwiki.tsv:45574528	Scikit-image	649839827	2015-03-04T14:01:37Z	doi	10.7717/peerj.453
enwiki.tsv:47261161	Thylacodes	774129730	2017-04-06T13:26:58Z	doi	10.7717/peerj.3158
enwiki.tsv:48868230	Troglohyphantes vignai	696061804	2015-12-20T17:32:04Z	doi	10.7717/peerj.1384
enwiki.tsv:42106980	Clea nigricans	811312487	2017-11-20T20:57:00Z	doi	10.7717/peerj.3638
enwiki.tsv:48868455	Troglohyphantes nigraerosae	696063964	2015-12-20T17:50:57Z	doi	10.7717/peerj.1384
enwiki.tsv:44250288	2015 in arthropod paleontology	681500332	2015-09-17T16:02:49Z	doi	10.7717/peerj.1254
enwiki.tsv:44250288	2015 in arthropod paleontology	683818632	2015-10-02T18:26:04Z	doi	10.7717/peerj.1301
enwiki.tsv:48616646	Maria Tereza Jorge Pádua	691736558	2015-11-21T21:35:17Z	doi	10.7717/peerj.1011
enwiki.tsv:44984325	Replication crisis	790288888	2017-07-12T19:32:14Z	doi	10.7717/peerj.3544
enwiki.tsv:40031076	Prolacertoides	817992215	2017-12-31T21:19:50Z	doi	10.7717/peerj.1778
enwiki.tsv:40817806	Ebola virus	623849131	2014-09-02T11:57:40Z	doi	10.7717/peerj.556
enwiki.tsv:40817806	Ebola virus	623903629	2014-09-02T19:44:31Z	doi	10.7717/peerj.556">{{Cite
enwiki.tsv:46523690	Diplodocimorpha	659243801	2015-04-26T04:38:30Z	doi	10.7717/peerj.857
enwiki.tsv:44478638	Atopos	635002482	2014-11-22T20:04:13Z	doi	10.7717/peerj.329
enwiki.tsv:44480642	Plectostoma concinnum	635026044	2014-11-22T23:18:50Z	doi	10.7717/peerj.329
enwiki.tsv:44480679	Plectostoma laidlawi	635026707	2014-11-22T23:25:16Z	doi	10.7717/peerj.329
enwiki.tsv:49855412	Uraraneida	710932232	2016-03-19T22:52:18Z	doi	10.7717/peerj.641
enwiki.tsv:50213383	List of gastropods described in 2016	796494132	2017-08-21T06:40:03Z	doi	10.7717/peerj.2138
enwiki.tsv:50213383	List of gastropods described in 2016	796494241	2017-08-21T06:41:32Z	doi	10.7717/peerj.2738
enwiki.tsv:51535876	Vivaron	738148893	2016-09-07T05:54:49Z	doi	10.7717/peerj.2336
enwiki.tsv:50267014	Obama nungara	716470157	2016-04-21T23:11:43Z	doi	10.7717/peerj.1307
enwiki.tsv:50267014	Obama nungara	716470157	2016-04-21T23:11:43Z	doi	10.7717/peerj.430
enwiki.tsv:46340961	Galeamopus	655346170	2015-04-07T13:37:54Z	doi	10.7717/peerj.857
enwiki.tsv:46340961	Galeamopus	778301960	2017-05-02T08:42:10Z	doi	10.7717/peerj.3179
enwiki.tsv:49231138	Leontosaurus	701824909	2016-01-26T20:20:11Z	doi	10.7717/peerj.1608
enwiki.tsv:48061199	Oyster reef	693622258	2015-12-03T19:40:11Z	doi	10.7717/peerj.1111
enwiki.tsv:45660609	Melainabacteria	807093669	2017-10-25T21:25:12Z	doi	10.7717/peerj.968
enwiki.tsv:45416038	Apicystis bombi	654963576	2015-04-04T21:18:50Z	doi	10.7717/peerj.522
enwiki.tsv:49932281	Endeavouria	770575786	2017-03-16T08:12:33Z	doi	10.7717/peerj.1307
enwiki.tsv:50925207	Uterine microbiome	727636243	2016-06-30T07:35:02Z	doi	10.7717/peerj.1602
enwiki.tsv:51561663	Allkaruen	747385551	2016-11-02T02:24:11Z	doi	10.7717/peerj.2311
enwiki.tsv:48077208	Sci-Hub	793691111	2017-08-03T10:25:36Z	doi	10.7287/peerj.preprints.3100v1
enwiki.tsv:44537999	Mark Pallen	681895956	2015-09-20T07:07:43Z	doi	10.7717/peerj.585
enwiki.tsv:52259534	2017 in paleoichthyology	814042741	2017-12-06T16:01:21Z	doi	10.7717/peerj.4081
enwiki.tsv:52259534	2017 in paleoichthyology	768070689	2017-03-01T16:45:53Z	doi	10.7717/peerj.3055
enwiki.tsv:52259534	2017 in paleoichthyology	787953111	2017-06-28T15:38:50Z	doi	10.7717/peerj.3381
enwiki.tsv:52259534	2017 in paleoichthyology	807417793	2017-10-27T20:26:50Z	doi	10.7717/peerj.3969
enwiki.tsv:54042051	Borealopelta	812790201	2017-11-29T21:52:31Z	doi	10.7717/peerj.4066
enwiki.tsv:53315966	Macrokentriodon	809370122	2017-11-08T17:57:34Z	doi	10.7717/peerj.3991
enwiki.tsv:47373414	Alex Szalay	673632941	2015-07-29T13:26:20Z	doi	10.7717/peerj.808
enwiki.tsv:53324270	Knoetschkesuchus	824363008	2018-02-06T22:10:00Z	doi	10.7717/peerj.599
enwiki.tsv:54432449	Jianianhualong	804762871	2017-10-11T00:21:25Z	doi	10.7717/peerj.2159
enwiki.tsv:55342636	Joseph Richard Pawlik	802441749	2017-09-26T05:02:11Z	doi	10.7717/peerj.901
enwiki.tsv:50965028	Emotiv	729694851	2016-07-13T22:51:06Z	doi	10.7717/peerj.38
enwiki.tsv:47597082	2016 in paleontology	742740783	2016-10-05T14:06:34Z	doi	10.7717/peerj.2499
enwiki.tsv:47597082	2016 in paleontology	724490656	2016-06-09T16:01:18Z	doi	10.7717/peerj.2075
enwiki.tsv:47597082	2016 in paleontology	701008717	2016-01-21T23:04:06Z	doi	10.7717/peerj.1583
enwiki.tsv:47597082	2016 in paleontology	814898044	2017-12-11T15:46:42Z	doi	10.7717/peerj.1885
enwiki.tsv:47597082	2016 in paleontology	756184467	2016-12-22T15:14:04Z	doi	10.7717/peerj.2813
enwiki.tsv:47597082	2016 in paleontology	735977088	2016-08-24T09:44:55Z	doi	10.7717/peerj.2356
enwiki.tsv:47597082	2016 in paleontology	713657484	2016-04-05T08:43:49Z	doi	10.7717/peerj.1903
enwiki.tsv:47597082	2016 in paleontology	746422204	2016-10-27T09:09:50Z	doi	10.7717/peerj.2647
enwiki.tsv:47597082	2016 in paleontology	721832774	2016-05-24T09:56:21Z	doi	10.7717/peerj.2027
enwiki.tsv:47597082	2016 in paleontology	710206571	2016-03-15T16:06:22Z	doi	10.7717/peerj.1765
enwiki.tsv:47597082	2016 in paleontology	729368872	2016-07-11T18:54:49Z	doi	10.7717/peerj.1754
enwiki.tsv:47597082	2016 in paleontology	745346047	2016-10-20T16:10:58Z	doi	10.7717/peerj.2578
enwiki.tsv:47597082	2016 in paleontology	731148873	2016-07-23T09:16:07Z	doi	10.7717/peerj.2251
enwiki.tsv:47597082	2016 in paleontology	745346047	2016-10-20T16:10:58Z	doi	10.7717/peerj.2604
enwiki.tsv:47597082	2016 in paleontology	717536696	2016-04-28T08:48:36Z	doi	10.7717/peerj.1778
enwiki.tsv:47597082	2016 in paleontology	736897775	2016-08-30T15:09:58Z	doi	10.7717/peerj.2411
enwiki.tsv:47597082	2016 in paleontology	719573358	2016-05-10T14:17:03Z	doi	10.7717/peerj.1998
enwiki.tsv:47597082	2016 in paleontology	738028997	2016-09-06T14:11:57Z	doi	10.7717/peerj.2336
enwiki.tsv:47597082	2016 in paleontology	741616866	2016-09-28T16:46:18Z	doi	10.7717/peerj.2502
enwiki.tsv:47597082	2016 in paleontology	736897775	2016-08-30T15:09:58Z	doi	10.7717/peerj.2311
enwiki.tsv:47597082	2016 in paleontology	715225532	2016-04-14T13:23:52Z	doi	10.7717/peerj.1872
enwiki.tsv:47597082	2016 in paleontology	702784011	2016-02-01T17:31:22Z	doi	10.7717/peerj.1622
enwiki.tsv:47597082	2016 in paleontology	728767373	2016-07-07T14:21:56Z	doi	10.7717/peerj.2159
enwiki.tsv:47597082	2016 in paleontology	706458111	2016-02-23T12:40:23Z	doi	10.7717/peerj.1555
enwiki.tsv:47597082	2016 in paleontology	701756148	2016-01-26T11:42:41Z	doi	10.7717/peerj.1608
enwiki.tsv:47597082	2016 in paleontology	728767373	2016-07-07T14:21:56Z	doi	10.7717/peerj.1916
enwiki.tsv:47597082	2016 in paleontology	702745867	2016-02-01T12:39:45Z	doi	10.7717/peerj.1639
enwiki.tsv:47597082	2016 in paleontology	728618703	2016-07-06T14:23:04Z	doi	10.7717/peerj.2132
enwiki.tsv:47597082	2016 in paleontology	728767373	2016-07-07T14:21:56Z	doi	10.7717/peerj.2177
enwiki.tsv:54064756	Nanophoca	780765066	2017-05-17T01:56:03Z	doi	10.7717/peerj.3316
enwiki.tsv:50338348	Sarmientosaurus	717757221	2016-04-29T14:56:07Z	doi	10.7717/peerj.124
enwiki.tsv:53360105	Rhea (pipeline)	768230843	2017-03-02T15:58:57Z	doi	10.7717/peerj.2836
enwiki.tsv:53363521	Third-generation sequencing	768357578	2017-03-03T09:26:34Z	doi	10.7717/peerj.1869
enwiki.tsv:45162916	Simon Howard	719455236	2016-05-09T20:03:31Z	doi	10.7717/peerj.2006
enwiki.tsv:47612975	2015 in paleobotany	790089048	2017-07-11T14:56:27Z	doi	10.7717/peerj.3433
enwiki.tsv:49289810	Timeline of pterosaur research	738389983	2016-09-08T17:40:41Z	doi	10.7717/peerj.2311
enwiki.tsv:56279481	Cooperative pulling paradigm	827422073	2018-02-24T17:27:19Z	doi	10.7717/peerj.417
enwiki.tsv:55806935	Arktocara	810559084	2017-11-16T00:43:24Z	doi	10.7717/peerj.2321
enwiki.tsv:47628176	Rubidgeinae	796494187	2017-08-21T06:40:56Z	doi	10.7717/peerj.1608
enwiki.tsv:55428466	Callophrys xami	803607176	2017-10-03T14:57:24Z	doi	10.7717/peerj.3493
enwiki.tsv:42860543	Sauropod neck posture	645194170	2015-02-01T18:53:54Z	doi	10.7717/peerj.712
enwiki.tsv:45186001	Pseudorhabdosynochus	734730717	2016-08-16T09:58:17Z	doi	10.7717/peerj.2233
enwiki.tsv:52654212	Leonardus	756033313	2016-12-21T16:23:24Z	doi	10.7287/peerj.preprints.755v1
enwiki.tsv:52654442	Meridiolestida	756038100	2016-12-21T16:58:35Z	doi	10.7287/peerj.preprints.755v1
enwiki.tsv:48767246	Kunbarrasaurus	694386279	2015-12-08T23:06:54Z	doi	10.7717/peerj.1475
enwiki.tsv:46893333	Brachycephalus mariaeterezae	665515308	2015-06-04T19:51:30Z	doi	10.7717/peerj.1011
enwiki.tsv:56317322	Tagicetus	820703718	2018-01-16T03:46:20Z	doi	10.7717/peerj.3991
enwiki.tsv:55834267	Changzuiornis	811067976	2017-11-19T09:31:41Z	doi	10.7717/peerj.1765
enwiki.tsv:50368246	Scutarx	726690956	2016-06-23T19:26:14Z	doi	10.7717/peerj.1583
enwiki.tsv:42865163	Lethrinus atkinsoni	611511114	2014-06-04T10:54:52Z	doi	10.7717/peerj.292
enwiki.tsv:42865351	Lethrinus nebulosus	611511512	2014-06-04T10:59:06Z	doi	10.7717/peerj.292
enwiki.tsv:46894941	Brachycephalus olivaceus	665541921	2015-06-04T23:54:16Z	doi	10.7717/peerj.1011
enwiki.tsv:55842538	Juehuaornis	811235100	2017-11-20T09:57:05Z	doi	10.7717/peerj.1765
enwiki.tsv:55842569	Bauruemys	811235649	2017-11-20T10:04:17Z	doi	10.7717/peerj.2890
enwiki.tsv:46646396	Effects of global warming on humans	562514885	2013-07-02T08:36:05Z	doi	10.7717/peerj.55
enwiki.tsv:46895399	Brachycephalus auroguttatus	665551128	2015-06-05T01:12:12Z	doi	10.7717/peerj.1011
enwiki.tsv:54503176	Europatitan	789730280	2017-07-09T05:57:21Z	doi	10.7717/peerj.3409
enwiki.tsv:46900695	Brachycephalus verrucosus	665642513	2015-06-05T17:00:24Z	doi	10.7717/peerj.1011
enwiki.tsv:46900809	Brachycephalus fuscolineatus	665644468	2015-06-05T17:18:52Z	doi	10.7717/peerj.1011
enwiki.tsv:46901173	Brachycephalus leopardus	665650810	2015-06-05T18:14:18Z	doi	10.7717/peerj.1011
enwiki.tsv:46901460	Brachycephalus boticario	665656296	2015-06-05T19:00:55Z	doi	10.7717/peerj.1011
enwiki.tsv:55865576	Nassodonta	811642836	2017-11-22T23:34:54Z	doi	10.7717/peerj.3638
enwiki.tsv:55865673	Nassodonta insignis	811644884	2017-11-22T23:57:10Z	doi	10.7717/peerj.3638
enwiki.tsv:55865893	Nassodonta annesleyi	811649976	2017-11-23T00:47:05Z	doi	10.7717/peerj.3638
enwiki.tsv:53781644	Mauriciosaurus	786242580	2017-06-18T05:39:46Z	doi	10.7717/peerj.1998
enwiki.tsv:43792556	2015 in paleontology	702115892	2016-01-28T15:11:28Z	doi	10.7717/peerj.1032
enwiki.tsv:43792556	2015 in paleontology	676989751	2015-08-20T11:55:11Z	doi	10.7717/peerj.1191
enwiki.tsv:43792556	2015 in paleontology	683320361	2015-09-29T15:31:47Z	doi	10.7717/peerj.1282
enwiki.tsv:43792556	2015 in paleontology	694293205	2015-12-08T09:16:51Z	doi	10.7717/peerj.1475
enwiki.tsv:43792556	2015 in paleontology	670708672	2015-07-09T18:13:18Z	doi	10.7717/peerj.1088
enwiki.tsv:43792556	2015 in paleontology	695377662	2015-12-15T17:11:01Z	doi	10.7717/peerj.1431
enwiki.tsv:43792556	2015 in paleontology	675926249	2015-08-13T16:05:57Z	doi	10.7717/peerj.1171
enwiki.tsv:43792556	2015 in paleontology	694217034	2015-12-07T21:12:53Z	doi	10.7717/peerj.1450
enwiki.tsv:43792556	2015 in paleontology	678945801	2015-09-01T15:58:41Z	doi	10.7717/peerj.1227
enwiki.tsv:43792556	2015 in paleontology	680386735	2015-09-10T15:24:18Z	doi	10.7717/peerj.1129
enwiki.tsv:43792556	2015 in paleontology	668633252	2015-06-25T16:13:30Z	doi	10.7717/peerj.1018
enwiki.tsv:43792556	2015 in paleontology	656462563	2015-04-14T16:43:42Z	doi	10.7717/peerj.896
enwiki.tsv:43792556	2015 in paleontology	695672645	2015-12-17T19:08:57Z	doi	10.7717/peerj.1509
enwiki.tsv:43792556	2015 in paleontology	697664766	2016-01-01T00:25:01Z	doi	10.7717/peerj.1523
enwiki.tsv:43792556	2015 in paleontology	655550804	2015-04-08T18:06:51Z	doi	10.7717/peerj.857
enwiki.tsv:43792556	2015 in paleontology	669369972	2015-06-30T18:35:28Z	doi	10.7717/peerj.1063
enwiki.tsv:52997511	Aethiocarenus	816844796	2017-12-24T03:08:38Z	doi	10.7717/peerj.3605
enwiki.tsv:49335672	Meroktenos	704703752	2016-02-13T02:05:03Z	doi	10.7717/peerj.1639
enwiki.tsv:48219490	Pseudorhabdosynochus beverleyburtonae	735048581	2016-08-18T09:06:02Z	doi	10.7717/peerj.2233
enwiki.tsv:47887175	Anchylorhynchus	686844061	2015-10-21T18:01:24Z	doi	10.7717/peerj.502
enwiki.tsv:55882780	Dingavis	812002661	2017-11-25T09:43:59Z	doi	10.7717/peerj.1765
enwiki.tsv:50400384	Allokotosauria	718294087	2016-05-02T17:53:47Z	doi	10.7717/peerj.1778
enwiki.tsv:51023337	Ginger-families	767953512	2017-02-28T22:30:00Z	doi	10.7717/peerj.1584
enwiki.tsv:56429461	Trite parvula	822755570	2018-01-28T09:03:15Z	doi	10.7717/peerj.3463
enwiki.tsv:48456770	2016 in arthropod paleontology	719719560	2016-05-11T11:03:20Z	doi	10.7717/peerj.1988
enwiki.tsv:53451666	Psychrophrynella chirihampatu	780025592	2017-05-12T13:46:10Z	doi	10.7717/peerj.1807
enwiki.tsv:50415116	Allodaposuchidae	718525945	2016-05-04T01:26:46Z	doi	10.7717/peerj.1171
enwiki.tsv:49674070	Histidine phosphotransfer domain	732498087	2016-08-01T10:56:52Z	doi	10.7717/peerj.1183
enwiki.tsv:53468893	Bathyhedyle boucheti	770056231	2017-03-13T05:06:11Z	doi	10.7717/peerj.2738
enwiki.tsv:54571439	Lophocetus	808320437	2017-11-02T04:24:44Z	doi	10.7717/peerj.3991
enwiki.tsv:55548805	2018 in paleontology	819974607	2018-01-12T09:30:53Z	doi	10.7717/peerj.4224
enwiki.tsv:55548805	2018 in paleontology	820796586	2018-01-16T17:36:32Z	doi	10.7717/peerj.4265
enwiki.tsv:55548805	2018 in paleontology	823611468	2018-02-02T09:06:30Z	doi	10.7717/peerj.4291
enwiki.tsv:55548805	2018 in paleontology	822428488	2018-01-26T09:24:33Z	doi	10.7717/peerj.4191
enwiki.tsv:55548805	2018 in paleontology	825467226	2018-02-13T15:48:17Z	doi	10.7717/peerj.4368
enwiki.tsv:55548805	2018 in paleontology	825651502	2018-02-14T16:24:44Z	doi	10.7717/peerj.4235
enwiki.tsv:55548805	2018 in paleontology	823329364	2018-01-31T16:31:02Z	doi	10.7717/peerj.4346
enwiki.tsv:55548805	2018 in paleontology	825467226	2018-02-13T15:48:17Z	doi	10.7717/peerj.4338
enwiki.tsv:55548805	2018 in paleontology	819839354	2018-01-11T15:25:14Z	doi	10.7717/peerj.4113
enwiki.tsv:55549784	2018 in paleomalacology	819490615	2018-01-09T17:23:58Z	doi	10.7717/peerj.4219
enwiki.tsv:55948459	Anchiornithidae	822329961	2018-01-25T19:21:10Z	doi	10.7717/peerj.1032
enwiki.tsv:51394394	Allodelphinidae	787619319	2017-06-26T13:47:17Z	doi	10.7717/peerj.2321
enwiki.tsv:46674596	Timeline of ankylosaur research	694523247	2015-12-09T20:15:48Z	doi	10.7717/peerj.1475
enwiki.tsv:53049038	Bulbasaurus	763002743	2017-01-31T21:22:44Z	doi	10.7717/peerj.2913
enwiki.tsv:53486910	Nyctibatrachus pulivijayani	790047589	2017-07-11T08:07:00Z	doi	10.7717/peerj.3007
enwiki.tsv:54597598	Teihivenator	792661681	2017-07-27T21:15:24Z	doi	10.7287/peerj.preprints.3105v1
enwiki.tsv:48479730	Pimoa rupicola	689362809	2015-11-06T17:22:25Z	doi	10.7717/peerj.1384
enwiki.tsv:55573452	GRIM test	806058110	2017-10-19T11:53:20Z	doi	10.7287/peerj.preprints.3025v1
enwiki.tsv:52050863	Nanosmilus	753015899	2016-12-04T18:43:35Z	doi	10.7717/peerj.1658
enwiki.tsv:53063316	Volatilome	763241044	2017-02-02T02:49:38Z	doi	10.7717/peerj.1258
enwiki.tsv:55587565	2018 in paleoichthyology	819258607	2018-01-08T10:30:51Z	doi	10.7717/peerj.4229
enwiki.tsv:50740844	Robert J. Gay	724112764	2016-06-07T06:18:50Z	doi	10.7717/peerj.905
enwiki.tsv:55666570	Mierasaurus	810246012	2017-11-14T03:47:56Z	doi	10.7717/peerj.857
enwiki.tsv:55666570	Mierasaurus	810246012	2017-11-14T03:47:56Z	doi	10.7717/peerj.2578
enwiki.tsv:55666570	Mierasaurus	810246012	2017-11-14T03:47:56Z	doi	10.7717/peerj.3217
enwiki.tsv:56120408	Morenocetus	816860557	2017-12-24T06:03:56Z	doi	10.7717/peerj.4148
enwiki.tsv:49454505	2016 in paleobotany	756029777	2016-12-21T15:58:41Z	doi	10.7717/peerj.2808
enwiki.tsv:51458651	Protoalligator	736834249	2016-08-30T04:06:00Z	doi	10.7717/peerj.2356
enwiki.tsv:54723812	Blue-winged amazon	797546662	2017-08-27T19:26:08Z	doi	10.7717/peerj.3475
enwiki.tsv:53127421	Geckolepis megalepis	764503226	2017-02-09T08:27:00Z	doi	10.7717/peerj.2955
enwiki.tsv:30467	Tyrannosaurus	791947811	2017-07-23T13:31:45Z	doi	10.7717/peerj.3420
enwiki.tsv:50159001	Obama anthropophila	774405165	2017-04-08T06:59:17Z	doi	10.7717/peerj.1307
enwiki.tsv:55703377	2018 in mammal paleontology	821295446	2018-01-19T16:01:24Z	doi	10.7717/peerj.4279
enwiki.tsv:53947574	2017 in mammal paleontology	796710509	2017-08-22T16:34:48Z	doi	10.7717/peerj.3711
enwiki.tsv:53947574	2017 in mammal paleontology	780670251	2017-05-16T14:28:42Z	doi	10.7717/peerj.3311
enwiki.tsv:53947574	2017 in mammal paleontology	802344272	2017-09-25T15:48:04Z	doi	10.7717/peerj.3646
enwiki.tsv:53947574	2017 in mammal paleontology	808175985	2017-11-01T10:03:17Z	doi	10.7717/peerj.3991
enwiki.tsv:53947574	2017 in mammal paleontology	778650599	2017-05-04T12:59:42Z	doi	10.7717/peerj.3022
enwiki.tsv:53947574	2017 in mammal paleontology	778650599	2017-05-04T12:59:42Z	doi	10.7717/peerj.3033
enwiki.tsv:53947574	2017 in mammal paleontology	809715105	2017-11-10T22:48:59Z	doi	10.7717/peerj.4011
enwiki.tsv:53947574	2017 in mammal paleontology	787787480	2017-06-27T14:57:32Z	doi	10.7717/peerj.3464
enwiki.tsv:53947574	2017 in mammal paleontology	797864656	2017-08-29T16:31:38Z	doi	10.7717/peerj.3684
enwiki.tsv:53947574	2017 in mammal paleontology	778650599	2017-05-04T12:59:42Z	doi	10.7717/peerj.3239
enwiki.tsv:53947574	2017 in mammal paleontology	780255862	2017-05-13T22:11:56Z	doi	10.7717/peerj.3117
enwiki.tsv:53947574	2017 in mammal paleontology	780670251	2017-05-16T14:28:42Z	doi	10.7717/peerj.3316
enwiki.tsv:53947574	2017 in mammal paleontology	778650599	2017-05-04T12:59:42Z	doi	10.7717/peerj.3024
enwiki.tsv:53947574	2017 in mammal paleontology	788320337	2017-06-30T19:59:19Z	doi	10.7717/peerj.3511
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7717/peerj.1717
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7717/peerj.2321
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7717/peerj.1572
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7717/peerj.2592
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7717/peerj.2479
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7717/peerj.1658
enwiki.tsv:53947727	2016 in mammal paleontology	778916349	2017-05-05T23:32:16Z	doi	10.7717/peerj.2639
enwiki.tsv:50166344	Obama josefi	715179904	2016-04-14T05:33:57Z	doi	10.7717/peerj.1307
enwiki.tsv:51124447	Waharoa (whale)	730750278	2016-07-20T22:50:48Z	doi	10.7717/peerj.1129
enwiki.tsv:56179662	Hadrodelphis	818014435	2018-01-01T00:34:16Z	doi	10.7717/peerj.3991
enwiki.tsv:55758972	Nassodonta dorri	826036552	2018-02-16T20:58:36Z	doi	10.7717/peerj.3638
enwiki.tsv:50525886	Hydrogen isotope biogeochemistry	720129160	2016-05-13T22:29:19Z	doi	10.7717/peerj.629
enwiki.tsv:56209785	List of taxa with candidatus status	819567490	2018-01-10T02:38:14Z	doi	10.7717/peerj.740
enwiki.tsv:53199818	List of gastropods described in 2017	783456264	2017-06-02T12:31:51Z	doi	10.7717/peerj.3158
enwiki.tsv:53199818	List of gastropods described in 2017	789289896	2017-07-06T14:32:35Z	doi	10.7717/peerj.3538
enwiki.tsv:53634823	Shuangbaisaurus	793246715	2017-07-31T15:23:15Z	doi	10.7717/peerj.2578
enwiki.tsv:53990031	Vouivria	779511273	2017-05-09T10:05:50Z	doi	10.7717/peerj.3217
enwiki.tsv:48559803	Peabody Museum of Natural History	659303566	2015-04-26T15:16:15Z	doi	10.7717/peerj.857
enwiki.tsv:51162073	Microbiomes of the built environment	734932186	2016-08-17T16:21:54Z	doi	10.7717/peerj.447
enwiki.tsv:49095590	Eotrachodon	716561534	2016-04-22T11:52:42Z	doi	10.7717/peerj.1872
enwiki.tsv:53227348	Liaodactylus	766207846	2017-02-18T21:40:21Z	doi	10.7717/peerj.1018
enwiki.tsv:53242993	PyMC3	801132269	2017-09-17T21:20:36Z	doi	10.7717/peerj.2253
enwiki.tsv:53242993	PyMC3	766381669	2017-02-19T22:02:16Z	doi	10.7717/peerj-cs.55
enwiki.tsv:52532887	2017 in paleomalacology	788330945	2017-06-30T21:17:04Z	doi	10.7717/peerj.3526
enwiki.tsv:52532887	2017 in paleomalacology	812569652	2017-11-28T16:13:27Z	doi	10.7717/peerj.4108
enwiki.tsv:171118	Galápagos Islands	827519180	2018-02-25T05:05:48Z	doi	10.7287/peerj.preprints.26563v1
enwiki.tsv:49131671	2016 in fish paleontology	730521653	2016-07-19T14:41:12Z	doi	10.7717/peerj.2234
enwiki.tsv:49131671	2016 in fish paleontology	745349954	2016-10-20T16:35:36Z	doi	10.7717/peerj.2539
enwiki.tsv:49131671	2016 in fish paleontology	725583989	2016-06-16T15:49:42Z	doi	10.7717/peerj.1850
enwiki.tsv:51483	Mutualism (biology)	792594276	2017-07-27T12:44:39Z	doi	10.7717/peerj.3321
enwiki.tsv:188883	Osmundaceae	805741633	2017-10-17T10:11:47Z	doi	10.7717/peerj.3433
enwiki.tsv:188883	Osmundaceae	805770519	2017-10-17T14:48:36Z	doi	10.7717/peerj.3433/fig-8
enwiki.tsv:188883	Osmundaceae	805789395	2017-10-17T17:11:28Z	doi	10.7717/peerj.3433/supp-6
enwiki.tsv:182602	Saccadic masking	674695811	2015-08-05T15:18:25Z	doi	10.7717/peerj.1150
enwiki.tsv:152688	Musaceae	768045947	2017-03-01T13:21:15Z	doi	10.7717/peerj.1584
enwiki.tsv:52199972	2017 in arthropod paleontology	763325063	2017-02-02T16:23:42Z	doi	10.7717/peerj.2966
enwiki.tsv:52199972	2017 in arthropod paleontology	810654809	2017-11-16T16:35:10Z	doi	10.7717/peerj.4046
enwiki.tsv:52199972	2017 in arthropod paleontology	780849210	2017-05-17T15:08:40Z	doi	10.7717/peerj.3313
enwiki.tsv:52199972	2017 in arthropod paleontology	792274016	2017-07-25T15:38:40Z	doi	10.7717/peerj.3614
enwiki.tsv:52199972	2017 in arthropod paleontology	799084579	2017-09-05T15:05:32Z	doi	10.7717/peerj.3760
enwiki.tsv:52199972	2017 in arthropod paleontology	783002792	2017-05-30T14:35:18Z	doi	10.7717/peerj.3402
enwiki.tsv:52199972	2017 in arthropod paleontology	774617719	2017-04-09T17:33:39Z	doi	10.7717/peerj.2985
enwiki.tsv:52199972	2017 in arthropod paleontology	792110279	2017-07-24T14:31:20Z	doi	10.7717/peerj.3605
enwiki.tsv:208458	Filoviridae	623905409	2014-09-02T19:58:26Z	doi	10.7717/peerj.556">{{Cite
enwiki.tsv:208458	Filoviridae	623905409	2014-09-02T19:58:26Z	doi	10.7717/peerj.556
enwiki.tsv:196020	Crocodilia	579048047	2013-10-28T02:45:49Z	doi	10.7717/peerj.60
enwiki.tsv:54338782	Muhtarophis barani	798379618	2017-09-01T15:40:15Z	doi	10.7717/peerj.2769
enwiki.tsv:34416	Zingiberales	767931650	2017-02-28T19:57:57Z	doi	10.7717/peerj.1584
enwiki.tsv:45609	Cheetah	779511569	2017-05-09T10:09:56Z	doi	10.7717/peerj.1537
enwiki.tsv:52206193	2017 in paleontology	775290418	2017-04-13T22:25:54Z	doi	10.7717/peerj.3200
enwiki.tsv:52206193	2017 in paleontology	774921401	2017-04-11T14:32:47Z	doi	10.7717/peerj.3119
